datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2002-06-25,Ciudad de Oaxaca,28.9,19.9,25.2,29.2,19.9,25.3,16.6,60.6,,0.0,0.0,rain,,,,7.2,246.6,1013.0230959582074,56.7,18.0,,,,,2002-06-25T06:58:43,2002-06-25T20:08:05,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2002-06-26,Ciudad de Oaxaca,26.9,19.1,23.5,27.5,19.1,23.7,16.9,68.4,,0.0,0.0,rain,,,,7.2,143.8,1013.0216387132252,70.0,15.3,,,,,2002-06-26T06:58:58,2002-06-26T20:08:15,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2002-06-27,Ciudad de Oaxaca,24.1,18.2,21.7,24.1,18.2,21.7,16.2,71.5,,0.0,0.0,rain,,,,7.2,185.0,1013.0201814682431,83.3,13.7,,,,,2002-06-27T06:59:14,2002-06-27T20:08:23,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2002-06-28,Ciudad de Oaxaca,23.9,18.2,21.3,23.9,18.2,21.3,16.1,73.1,,0.0,0.0,rain,,,,3.6,189.9,1013.018724223261,86.7,18.0,,,,,2002-06-28T06:59:30,2002-06-28T20:08:31,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2002-06-29,Ciudad de Oaxaca,23.9,18.9,21.4,23.9,18.9,21.4,17.0,77.0,,0.0,0.0,rain,,,,3.6,210.0,1013.0172669782788,90.0,12.0,,,,,2002-06-29T06:59:47,2002-06-29T20:08:38,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2002-06-30,Ciudad de Oaxaca,25.7,25.7,25.7,25.7,25.7,25.7,16.4,56.5,,0.0,0.0,rain,,,,3.6,210.0,1013.0158097332967,40.0,20.0,,,,,2002-06-30T07:00:04,2002-06-30T20:08:45,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2003-06-01,Ciudad de Oaxaca,0.0,0.0,25.938636363636363,0.0,0.0,25.938636363636363,16.73409090909091,56.88181818181818,,0.0,0.0,rain,,,,8.754545454545456,138.4090909090909,1012.5261754193016,49.54545454545455,20.0,,,,,2003-06-01T06:55:53,2003-06-01T20:01:20,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-02,Ciudad de Oaxaca,0.0,0.0,25.93934659090909,0.0,0.0,25.93934659090909,16.735085227272727,56.882954545454545,,0.0,0.0,rain,,,,8.769886363636365,138.19602272727272,1012.5247181743194,49.57386363636364,20.0,,,,,2003-06-02T06:55:51,2003-06-02T20:01:41,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-03,Ciudad de Oaxaca,0.0,0.0,25.940056818181816,0.0,0.0,25.940056818181816,16.736079545454544,56.88409090909091,,0.0,0.0,rain,,,,8.785227272727273,137.98295454545456,1012.5232609293373,49.60227272727273,20.0,,,,,2003-06-03T06:55:49,2003-06-03T20:02:02,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-04,Ciudad de Oaxaca,0.0,0.0,25.940767045454546,0.0,0.0,25.940767045454546,16.737073863636365,56.88522727272727,,0.0,0.0,rain,,,,8.800568181818182,137.76988636363637,1012.5218036843553,49.63068181818182,20.0,,,,,2003-06-04T06:55:49,2003-06-04T20:02:23,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-05,Ciudad de Oaxaca,0.0,0.0,25.941477272727273,0.0,0.0,25.941477272727273,16.738068181818182,56.88636363636363,,0.0,0.0,rain,,,,8.815909090909091,137.5568181818182,1012.5203464393732,49.65909090909091,20.0,,,,,2003-06-05T06:55:49,2003-06-05T20:02:43,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-06,Ciudad de Oaxaca,0.0,0.0,25.9421875,0.0,0.0,25.9421875,16.7390625,56.887499999999996,,0.0,0.0,rain,,,,8.83125,137.34375,1012.518889194391,49.6875,20.0,,,,,2003-06-06T06:55:50,2003-06-06T20:03:03,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-07,Ciudad de Oaxaca,0.0,0.0,25.942897727272726,0.0,0.0,25.942897727272726,16.740056818181817,56.888636363636365,,0.0,0.0,rain,,,,8.84659090909091,137.1306818181818,1012.5174319494089,49.71590909090909,20.0,,,,,2003-06-07T06:55:52,2003-06-07T20:03:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-08,Ciudad de Oaxaca,0.0,0.0,25.943607954545453,0.0,0.0,25.943607954545453,16.741051136363637,56.88977272727273,,0.0,0.0,rain,,,,8.86193181818182,136.91761363636363,1012.5159747044268,49.74431818181818,20.0,,,,,2003-06-08T06:55:55,2003-06-08T20:03:43,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-09,Ciudad de Oaxaca,0.0,0.0,25.944318181818183,0.0,0.0,25.944318181818183,16.742045454545455,56.89090909090909,,0.0,0.0,rain,,,,8.877272727272729,136.70454545454544,1012.5145174594446,49.77272727272727,20.0,,,,,2003-06-09T06:55:58,2003-06-09T20:04:02,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-10,Ciudad de Oaxaca,0.0,0.0,25.94502840909091,0.0,0.0,25.94502840909091,16.743039772727272,56.89204545454545,,0.0,0.0,rain,,,,8.892613636363636,136.49147727272725,1012.5130602144625,49.80113636363636,20.0,,,,,2003-06-10T06:56:03,2003-06-10T20:04:21,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-11,Ciudad de Oaxaca,0.0,0.0,25.945738636363636,0.0,0.0,25.945738636363636,16.74403409090909,56.893181818181816,,0.0,0.0,rain,,,,8.907954545454546,136.2784090909091,1012.5116029694804,49.82954545454545,20.0,,,,,2003-06-11T06:56:08,2003-06-11T20:04:39,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-12,Ciudad de Oaxaca,0.0,0.0,25.946448863636363,0.0,0.0,25.946448863636363,16.74502840909091,56.89431818181818,,0.0,0.0,rain,,,,8.923295454545455,136.0653409090909,1012.5101457244982,49.85795454545455,20.0,,,,,2003-06-12T06:56:14,2003-06-12T20:04:57,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-13,Ciudad de Oaxaca,0.0,0.0,25.94715909090909,0.0,0.0,25.94715909090909,16.746022727272727,56.89545454545454,,0.0,0.0,rain,,,,8.938636363636364,135.85227272727272,1012.5086884795161,49.88636363636364,20.0,,,,,2003-06-13T06:56:21,2003-06-13T20:05:15,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-14,Ciudad de Oaxaca,0.0,0.0,25.947869318181816,0.0,0.0,25.947869318181816,16.747017045454545,56.89659090909091,,0.0,0.0,rain,,,,8.953977272727274,135.63920454545456,1012.507231234534,49.91477272727273,20.0,,,,,2003-06-14T06:56:29,2003-06-14T20:05:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-15,Ciudad de Oaxaca,0.0,0.0,25.948579545454546,0.0,0.0,25.948579545454546,16.748011363636365,56.89772727272727,,0.0,0.0,rain,,,,8.969318181818183,135.42613636363637,1012.5057739895518,49.94318181818182,20.0,,,,,2003-06-15T06:56:38,2003-06-15T20:05:49,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-16,Ciudad de Oaxaca,0.0,0.0,25.949289772727273,0.0,0.0,25.949289772727273,16.749005681818183,56.898863636363636,,0.0,0.0,rain,,,,8.984659090909092,135.2130681818182,1012.5043167445697,49.97159090909091,20.0,,,,,2003-06-16T06:56:47,2003-06-16T20:06:05,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-17,Ciudad de Oaxaca,0.0,0.0,25.95,0.0,0.0,25.95,16.75,56.9,,0.0,0.0,rain,,,,9.0,135.0,1012.5028594995875,50.0,20.0,,,,,2003-06-17T06:56:57,2003-06-17T20:06:20,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-18,Ciudad de Oaxaca,0.0,0.0,25.950710227272726,0.0,0.0,25.950710227272726,16.750994318181817,56.90113636363636,,0.0,0.0,rain,,,,9.01534090909091,134.7869318181818,1012.5014022546054,50.02840909090909,20.0,,,,,2003-06-18T06:57:07,2003-06-18T20:06:35,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-19,Ciudad de Oaxaca,0.0,0.0,25.951420454545453,0.0,0.0,25.951420454545453,16.751988636363638,56.902272727272724,,0.0,0.0,rain,,,,9.030681818181819,134.57386363636363,1012.4999450096233,50.05681818181818,20.0,,,,,2003-06-19T06:57:19,2003-06-19T20:06:50,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-20,Ciudad de Oaxaca,0.0,0.0,25.952130681818183,0.0,0.0,25.952130681818183,16.752982954545455,56.903409090909086,,0.0,0.0,rain,,,,9.046022727272728,134.36079545454544,1012.4984877646411,50.08522727272727,20.0,,,,,2003-06-20T06:57:31,2003-06-20T20:07:04,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-21,Ciudad de Oaxaca,0.0,0.0,25.95284090909091,0.0,0.0,25.95284090909091,16.753977272727273,56.904545454545456,,0.0,0.0,rain,,,,9.061363636363637,134.14772727272725,1012.497030519659,50.11363636363636,20.0,,,,,2003-06-21T06:57:43,2003-06-21T20:07:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-22,Ciudad de Oaxaca,0.0,0.0,25.953551136363636,0.0,0.0,25.953551136363636,16.75497159090909,56.90568181818182,,0.0,0.0,rain,,,,9.076704545454547,133.9346590909091,1012.495573274677,50.14204545454545,20.0,,,,,2003-06-22T06:57:56,2003-06-22T20:07:29,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-23,Ciudad de Oaxaca,0.0,0.0,25.954261363636363,0.0,0.0,25.954261363636363,16.75596590909091,56.90681818181818,,0.0,0.0,rain,,,,9.092045454545456,133.7215909090909,1012.4941160296949,50.17045454545455,20.0,,,,,2003-06-23T06:58:10,2003-06-23T20:07:41,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-24,Ciudad de Oaxaca,0.0,0.0,25.95497159090909,0.0,0.0,25.95497159090909,16.756960227272728,56.907954545454544,,0.0,0.0,rain,,,,9.107386363636364,133.50852272727272,1012.4926587847127,50.19886363636364,20.0,,,,,2003-06-24T06:58:24,2003-06-24T20:07:53,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-25,Ciudad de Oaxaca,0.0,0.0,25.955681818181816,0.0,0.0,25.955681818181816,16.757954545454545,56.90909090909091,,0.0,0.0,rain,,,,9.122727272727273,133.29545454545456,1012.4912015397306,50.22727272727273,20.0,,,,,2003-06-25T06:58:39,2003-06-25T20:08:03,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-26,Ciudad de Oaxaca,0.0,0.0,25.956392045454546,0.0,0.0,25.956392045454546,16.758948863636363,56.91022727272727,,0.0,0.0,rain,,,,9.138068181818182,133.08238636363637,1012.4897442947484,50.25568181818182,20.0,,,,,2003-06-26T06:58:54,2003-06-26T20:08:13,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-27,Ciudad de Oaxaca,0.0,0.0,25.957102272727273,0.0,0.0,25.957102272727273,16.759943181818183,56.91136363636363,,0.0,0.0,rain,,,,9.153409090909092,132.8693181818182,1012.4882870497663,50.28409090909091,20.0,,,,,2003-06-27T06:59:10,2003-06-27T20:08:22,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-28,Ciudad de Oaxaca,0.0,0.0,25.9578125,0.0,0.0,25.9578125,16.7609375,56.9125,,0.0,0.0,rain,,,,9.168750000000001,132.65625,1012.4868298047842,50.3125,20.0,,,,,2003-06-28T06:59:26,2003-06-28T20:08:30,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-29,Ciudad de Oaxaca,0.0,0.0,25.958522727272726,0.0,0.0,25.958522727272726,16.761931818181818,56.913636363636364,,0.0,0.0,rain,,,,9.18409090909091,132.4431818181818,1012.485372559802,50.34090909090909,20.0,,,,,2003-06-29T06:59:43,2003-06-29T20:08:37,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2003-06-30,Ciudad de Oaxaca,0.0,0.0,25.959232954545453,0.0,0.0,25.959232954545453,16.762926136363635,56.91477272727273,,0.0,0.0,rain,,,,9.199431818181818,132.23011363636363,1012.4839153148199,50.36931818181818,20.0,,,,,2003-06-30T07:00:00,2003-06-30T20:08:44,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2004-06-01,Ciudad de Oaxaca,0.0,0.0,26.198579545454546,0.0,0.0,26.198579545454546,17.098011363636367,57.29772727272727,,0.0,0.0,rain,,,,14.369318181818183,60.426136363636346,1011.9928237558428,59.94318181818181,20.0,,,,,2004-06-01T06:55:52,2004-06-01T20:01:37,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2004-06-02,Ciudad de Oaxaca,0.0,0.0,26.199289772727273,0.0,0.0,26.199289772727273,17.099005681818184,57.298863636363635,,0.0,0.0,rain,,,,14.384659090909091,60.21306818181819,1011.9913665108606,59.97159090909091,20.0,,,,,2004-06-02T06:55:50,2004-06-02T20:01:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2004-06-03,Ciudad de Oaxaca,26.2,26.2,26.2,26.2,26.2,26.2,17.1,57.3,,0.0,0.0,rain,,,,14.4,60.0,1011.9899092658785,60.0,20.0,,,,,2004-06-03T06:55:49,2004-06-03T20:02:18,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-04,Ciudad de Oaxaca,25.4,19.9,22.7,25.4,19.9,22.7,17.1,72.4,,0.0,0.0,rain,,,,10.8,46.1,1011.9884520208964,90.0,19.0,,,,,2004-06-04T06:55:49,2004-06-04T20:02:39,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-05,Ciudad de Oaxaca,25.325,19.9,22.85,25.325,19.9,22.85,17.025000000000002,71.325,,0.0,0.0,rain,,,,0.0,75.825,1011.9869947759142,90.0,18.575,,,,,2004-06-05T06:55:50,2004-06-05T20:02:59,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2004-06-06,Ciudad de Oaxaca,25.25,19.9,23.0,25.25,19.9,23.0,16.950000000000003,70.25,,0.0,0.0,rain,,,,0.0,105.55000000000001,1011.9855375309321,90.0,18.150000000000002,,,,,2004-06-06T06:55:51,2004-06-06T20:03:19,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2004-06-07,Ciudad de Oaxaca,25.175,19.9,23.15,25.175,19.9,23.15,16.875,69.175,,0.0,0.0,rain,,,,0.0,135.275,1011.98408028595,90.0,17.725,,,,,2004-06-07T06:55:54,2004-06-07T20:03:38,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2004-06-08,Ciudad de Oaxaca,25.1,19.9,23.3,25.1,19.9,23.3,16.8,68.1,,0.0,0.0,rain,,,,7.2,165.0,1011.9826230409678,90.0,17.3,,,,,2004-06-08T06:55:58,2004-06-08T20:03:58,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-09,Ciudad de Oaxaca,26.4,24.9,25.7,26.4,24.9,25.7,17.4,60.5,,0.0,0.0,rain,,,,3.6,0.0,1011.9811657959857,75.0,16.0,,,,,2004-06-09T06:56:02,2004-06-09T20:04:17,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,76773099999
2004-06-10,Ciudad de Oaxaca,23.4,19.4,20.8,23.4,19.4,20.8,17.4,81.1,,0.0,0.0,rain,,,,7.2,206.9,1011.9797085510036,96.7,8.3,,,,,2004-06-10T06:56:07,2004-06-10T20:04:35,0.76,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
2004-06-11,Ciudad de Oaxaca,24.4,19.0,21.4,24.4,19.0,21.4,16.4,74.6,,0.0,0.0,rain,,,,0.0,223.45,1011.9782513060214,70.85,11.65,,,,,2004-06-11T06:56:13,2004-06-11T20:04:53,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2004-06-12,Ciudad de Oaxaca,25.4,18.6,22.0,25.4,18.6,22.0,15.4,68.1,,0.0,0.0,rain,,,,7.2,240.0,1011.9767940610393,45.0,15.0,,,,,2004-06-12T06:56:20,2004-06-12T20:05:11,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-13,Ciudad de Oaxaca,25.9,25.9,25.9,25.9,25.9,25.9,17.6,60.2,,0.0,0.0,rain,,,,7.2,360.0,1011.9753368160572,50.0,20.0,,,,,2004-06-13T06:56:27,2004-06-13T20:05:28,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-14,Ciudad de Oaxaca,25.7,21.9,23.8,25.7,21.9,23.8,17.4,67.8,,0.0,0.0,rain,,,,3.6,180.0,1011.973879571075,50.0,19.0,,,,,2004-06-14T06:56:36,2004-06-14T20:05:45,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-15,Ciudad de Oaxaca,25.9,20.6,23.3,25.9,20.6,23.3,17.4,70.7,,0.0,0.0,rain,,,,3.6,30.0,1011.9724223260929,35.0,20.0,,,,,2004-06-15T06:56:45,2004-06-15T20:06:01,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-16,Ciudad de Oaxaca,19.9,19.9,19.9,19.9,19.9,19.9,16.4,80.3,,0.0,0.0,rain,,,,3.6,360.0,1011.9709650811108,80.0,20.0,,,,,2004-06-16T06:56:54,2004-06-16T20:06:17,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-17,Ciudad de Oaxaca,25.9,20.2,22.9,25.9,20.2,22.9,17.5,72.3,,0.0,0.0,rain,,,,3.6,285.0,1011.9695078361286,60.0,17.3,,,,,2004-06-17T06:57:05,2004-06-17T20:06:32,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-18,Ciudad de Oaxaca,26.7,18.4,22.5,26.7,18.4,22.5,15.3,65.3,,0.0,0.0,rain,,,,7.2,48.1,1011.9680505911465,50.0,17.0,,,,,2004-06-18T06:57:16,2004-06-18T20:06:47,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-19,Ciudad de Oaxaca,25.7,18.7,22.2,25.7,18.7,22.2,15.3,65.7,,0.0,0.0,rain,,,,7.2,270.0,1011.9665933461645,5.0,17.0,,,,,2004-06-19T06:57:28,2004-06-19T20:07:01,0.06,Clear,Clear conditions throughout the day.,clear-day,76773099999
2004-06-20,Ciudad de Oaxaca,25.2,19.9,22.5,25.2,19.9,22.5,15.2,63.0,,0.0,0.0,rain,,,,3.6,315.0,1011.9651361011823,20.0,18.0,,,,,2004-06-20T06:57:40,2004-06-20T20:07:14,0.1,Clear,Partly cloudy throughout the day.,clear-day,76773099999
2004-06-21,Ciudad de Oaxaca,26.2,20.4,23.3,26.2,20.4,23.3,18.2,73.4,,0.0,0.0,rain,,,,7.2,219.9,1011.9636788562002,40.0,19.0,,,,,2004-06-21T06:57:53,2004-06-21T20:07:27,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-22,Ciudad de Oaxaca,27.9,20.9,25.0,28.4,20.9,25.1,18.1,67.6,,0.0,0.0,rain,,,,3.6,189.9,1011.9622216112181,70.0,14.0,,,,,2004-06-22T06:58:07,2004-06-22T20:07:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-23,Ciudad de Oaxaca,27.1,20.9,24.6,28.1,20.9,24.9,18.2,68.6,,0.0,0.0,rain,,,,3.6,270.0,1011.9607643662359,63.3,16.0,,,,,2004-06-23T06:58:21,2004-06-23T20:07:50,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-24,Ciudad de Oaxaca,25.4,21.4,23.7,25.4,21.4,23.7,18.5,73.1,,0.0,0.0,rain,,,,7.2,340.9,1011.9593071212538,73.3,16.0,,,,,2004-06-24T06:58:36,2004-06-24T20:08:01,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-25,Ciudad de Oaxaca,20.2,20.2,20.2,20.2,20.2,20.2,15.2,73.0,,0.0,0.0,rain,,,,3.6,240.0,1011.9578498762717,40.0,18.0,,,,,2004-06-25T06:58:51,2004-06-25T20:08:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-26,Ciudad de Oaxaca,19.7,19.7,19.7,19.7,19.7,19.7,16.7,82.8,,0.0,0.0,rain,,,,3.6,30.0,1011.9563926312895,40.0,20.0,,,,,2004-06-26T06:59:06,2004-06-26T20:08:20,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-27,Ciudad de Oaxaca,22.549999999999997,22.549999999999997,22.549999999999997,22.549999999999997,22.549999999999997,22.549999999999997,16.05,68.35,,0.0,0.0,rain,,,,0.0,150.0,1011.9549353863074,25.0,20.0,,,,,2004-06-27T06:59:23,2004-06-27T20:08:28,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2004-06-28,Ciudad de Oaxaca,25.4,25.4,25.4,25.4,25.4,25.4,15.4,53.9,,0.0,0.0,rain,,,,3.6,270.0,1011.9534781413253,10.0,20.0,,,,,2004-06-28T06:59:39,2004-06-28T20:08:36,0.37,Clear,Clear conditions throughout the day.,clear-day,76773099999
2004-06-29,Ciudad de Oaxaca,28.4,20.1,24.8,29.5,20.1,25.2,17.1,62.6,,0.0,0.0,rain,,,,10.8,45.7,1011.9520208963431,63.3,20.0,,,,,2004-06-29T06:59:56,2004-06-29T20:08:42,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2004-06-30,Ciudad de Oaxaca,27.7,21.4,25.6,28.4,21.4,26.0,16.9,59.5,,0.0,0.0,rain,,,,18.0,5.4,1011.950563651361,53.3,20.0,,,,,2004-06-30T07:00:13,2004-06-30T20:08:48,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2005-06-01,Ciudad de Oaxaca,30.7,20.9,26.4,30.0,20.9,26.2,14.5,49.4,,0.0,0.0,rain,,,,3.6,340.0,1011.460929337366,30.0,14.7,,,,,2005-06-01T06:55:52,2005-06-01T20:01:32,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2005-06-02,Ciudad de Oaxaca,29.9,21.7,26.8,29.3,21.7,26.5,14.3,48.0,,0.0,0.0,rain,,,,3.6,42.7,1011.4594720923839,33.3,14.7,,,,,2005-06-02T06:55:50,2005-06-02T20:01:53,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2005-06-03,Ciudad de Oaxaca,29.2,22.2,25.7,28.7,22.2,25.5,13.0,46.0,,0.0,0.0,rain,,,,3.6,165.0,1011.4580148474017,15.0,14.0,,,,,2005-06-03T06:55:49,2005-06-03T20:02:14,0.89,Clear,Clear conditions throughout the day.,clear-day,76773099999
2005-06-04,Ciudad de Oaxaca,32.7,29.2,31.0,32.4,29.2,30.8,15.7,39.9,,0.0,0.0,rain,,,,7.2,223.4,1011.4565576024196,35.0,16.0,,,,,2005-06-04T06:55:49,2005-06-04T20:02:34,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2005-06-05,Ciudad de Oaxaca,33.4,22.9,28.7,32.4,22.9,28.3,14.6,44.0,,0.0,0.0,rain,,,,7.2,251.9,1011.4551003574375,20.0,13.3,,,,,2005-06-05T06:55:50,2005-06-05T20:02:54,0.96,Clear,Partly cloudy throughout the day.,clear-day,76773099999
2005-06-06,Ciudad de Oaxaca,30.4,23.4,28.0,30.5,23.4,27.7,15.1,47.1,,0.0,0.0,rain,,,,14.4,243.1,1011.4536431124553,26.7,13.3,,,,,2005-06-06T06:55:51,2005-06-06T20:03:14,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2005-06-07,Ciudad de Oaxaca,29.4,22.9,26.2,28.8,22.9,25.9,14.1,48.5,,0.0,0.0,rain,,,,3.6,345.0,1011.4521858674732,5.0,13.0,,,,,2005-06-07T06:55:54,2005-06-07T20:03:34,0.03,Clear,Clear conditions throughout the day.,clear-day,76773099999
2005-06-08,Ciudad de Oaxaca,32.2,22.2,27.2,31.0,22.2,26.6,13.1,44.0,,0.0,0.0,rain,,,,14.4,35.6,1011.450728622491,20.0,14.0,,,,,2005-06-08T06:55:57,2005-06-08T20:03:53,0.06,Clear,Partly cloudy throughout the day.,clear-day,76773099999
2005-06-09,Ciudad de Oaxaca,32.3,22.049999999999997,27.6,31.2,22.049999999999997,27.05,13.45,43.7,,0.0,0.0,rain,,,,0.0,140.9,1011.4492713775089,20.0,13.0,,,,,2005-06-09T06:56:01,2005-06-09T20:04:12,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2005-06-10,Ciudad de Oaxaca,32.4,21.9,28.0,31.4,21.9,27.5,13.8,43.4,,0.0,0.0,rain,,,,7.2,246.2,1011.4478141325268,20.0,12.0,,,,,2005-06-10T06:56:06,2005-06-10T20:04:31,0.12,Clear,Partly cloudy throughout the day.,clear-day,76773099999
2005-06-11,Ciudad de Oaxaca,33.1,22.4,28.1,32.2,22.4,27.8,14.5,45.1,,0.0,0.0,rain,,,,7.2,309.2,1011.4463568875447,23.3,10.0,,,,,2005-06-11T06:56:12,2005-06-11T20:04:49,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2005-06-12,Ciudad de Oaxaca,34.2,24.2,29.7,32.6,24.2,28.9,13.7,40.9,,0.0,0.0,rain,,,,7.2,326.9,1011.4448996425625,16.7,14.0,,,,,2005-06-12T06:56:18,2005-06-12T20:05:07,0.19,Clear,Clear conditions throughout the day.,clear-day,76773099999
2005-06-13,Ciudad de Oaxaca,31.2,27.7,29.5,30.9,27.3,29.1,13.9,38.6,,0.0,0.0,rain,,,,7.2,289.1,1011.4434423975804,55.0,16.0,,,,,2005-06-13T06:56:26,2005-06-13T20:05:24,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
