name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Ciudad de Oaxaca,20/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-20T06:57:31,2003-06-20T20:07:04,0.7,,,,
Ciudad de Oaxaca,21/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-21T06:57:43,2003-06-21T20:07:17,0.75,,,,
Ciudad de Oaxaca,22/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-22T06:57:56,2003-06-22T20:07:29,0.77,,,,
Ciudad de Oaxaca,23/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-23T06:58:10,2003-06-23T20:07:41,0.8,,,,
Ciudad de Oaxaca,24/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-24T06:58:24,2003-06-24T20:07:53,0.83,,,,
Ciudad de Oaxaca,25/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-25T06:58:39,2003-06-25T20:08:03,0.87,,,,
Ciudad de Oaxaca,26/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-26T06:58:54,2003-06-26T20:08:13,0.9,,,,
Ciudad de Oaxaca,27/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-27T06:59:10,2003-06-27T20:08:22,0.93,,,,
Ciudad de Oaxaca,28/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-28T06:59:26,2003-06-28T20:08:30,0.97,,,,
Ciudad de Oaxaca,29/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-29T06:59:43,2003-06-29T20:08:37,0,,,,
Ciudad de Oaxaca,30/06/2003,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2003-06-30T07:00:00,2003-06-30T20:08:44,0.03,,,,
Ciudad de Oaxaca,01/06/2004,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-06-01T06:55:52,2004-06-01T20:01:37,0.45,,,,
Ciudad de Oaxaca,02/06/2004,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2004-06-02T06:55:50,2004-06-02T20:01:58,0.5,,,,
Ciudad de Oaxaca,03/06/2004,26.2,26.2,26.2,26.2,26.2,26.2,17.1,57.3,,0,0,,,,,14.4,60,,60,20,,,,,2004-06-03T06:55:49,2004-06-03T20:02:18,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,04/06/2004,25.4,19.9,22.7,25.4,19.9,22.7,17.1,72.4,,0,0,,,,,10.8,46.1,,90,19,,,,,2004-06-04T06:55:49,2004-06-04T20:02:39,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,05/06/2004,,,,,,,,,,,0,,,,,0,,,,,,,,,2004-06-05T06:55:50,2004-06-05T20:02:59,0.59,,,,
Ciudad de Oaxaca,06/06/2004,,,,,,,,,,,0,,,,,0,,,,,,,,,2004-06-06T06:55:51,2004-06-06T20:03:19,0.62,,,,
Ciudad de Oaxaca,07/06/2004,,,,,,,,,,,0,,,,,0,,,,,,,,,2004-06-07T06:55:54,2004-06-07T20:03:38,0.65,,,,
Ciudad de Oaxaca,08/06/2004,25.1,19.9,23.3,25.1,19.9,23.3,16.8,68.1,,0,0,,,,,7.2,165,,90,17.3,,,,,2004-06-08T06:55:58,2004-06-08T20:03:58,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,09/06/2004,26.4,24.9,25.7,26.4,24.9,25.7,17.4,60.5,,0,0,,,,,3.6,0,,75,16,,,,,2004-06-09T06:56:02,2004-06-09T20:04:17,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,10/06/2004,23.4,19.4,20.8,23.4,19.4,20.8,17.4,81.1,,0,0,,,,,7.2,206.9,,96.7,8.3,,,,,2004-06-10T06:56:07,2004-06-10T20:04:35,0.76,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
Ciudad de Oaxaca,11/06/2004,,,,,,,,,,,0,,,,,0,,,,,,,,,2004-06-11T06:56:13,2004-06-11T20:04:53,0.79,,,,
Ciudad de Oaxaca,12/06/2004,25.4,18.6,22,25.4,18.6,22,15.4,68.1,,0,0,,,,,7.2,240,,45,15,,,,,2004-06-12T06:56:20,2004-06-12T20:05:11,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,13/06/2004,25.9,25.9,25.9,25.9,25.9,25.9,17.6,60.2,,0,0,,,,,7.2,360,,50,20,,,,,2004-06-13T06:56:27,2004-06-13T20:05:28,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,14/06/2004,25.7,21.9,23.8,25.7,21.9,23.8,17.4,67.8,,0,0,,,,,3.6,180,,50,19,,,,,2004-06-14T06:56:36,2004-06-14T20:05:45,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,15/06/2004,25.9,20.6,23.3,25.9,20.6,23.3,17.4,70.7,,0,0,,,,,3.6,30,,35,20,,,,,2004-06-15T06:56:45,2004-06-15T20:06:01,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,16/06/2004,19.9,19.9,19.9,19.9,19.9,19.9,16.4,80.3,,0,0,,,,,3.6,360,,80,20,,,,,2004-06-16T06:56:54,2004-06-16T20:06:17,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,17/06/2004,25.9,20.2,22.9,25.9,20.2,22.9,17.5,72.3,,0,0,,,,,3.6,285,,60,17.3,,,,,2004-06-17T06:57:05,2004-06-17T20:06:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,18/06/2004,26.7,18.4,22.5,26.7,18.4,22.5,15.3,65.3,,0,0,,,,,7.2,48.1,,50,17,,,,,2004-06-18T06:57:16,2004-06-18T20:06:47,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,19/06/2004,25.7,18.7,22.2,25.7,18.7,22.2,15.3,65.7,,0,0,,,,,7.2,270,,5,17,,,,,2004-06-19T06:57:28,2004-06-19T20:07:01,0.06,Clear,Clear conditions throughout the day.,clear-day,76773099999
Ciudad de Oaxaca,20/06/2004,25.2,19.9,22.5,25.2,19.9,22.5,15.2,63,,0,0,,,,,3.6,315,,20,18,,,,,2004-06-20T06:57:40,2004-06-20T20:07:14,0.1,Clear,Partly cloudy throughout the day.,clear-day,76773099999
Ciudad de Oaxaca,21/06/2004,26.2,20.4,23.3,26.2,20.4,23.3,18.2,73.4,,0,0,,,,,7.2,219.9,,40,19,,,,,2004-06-21T06:57:53,2004-06-21T20:07:27,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,22/06/2004,27.9,20.9,25,28.4,20.9,25.1,18.1,67.6,,0,0,,,,,3.6,189.9,,70,14,,,,,2004-06-22T06:58:07,2004-06-22T20:07:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,23/06/2004,27.1,20.9,24.6,28.1,20.9,24.9,18.2,68.6,,0,0,,,,,3.6,270,,63.3,16,,,,,2004-06-23T06:58:21,2004-06-23T20:07:50,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,24/06/2004,25.4,21.4,23.7,25.4,21.4,23.7,18.5,73.1,,0,0,,,,,7.2,340.9,,73.3,16,,,,,2004-06-24T06:58:36,2004-06-24T20:08:01,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,25/06/2004,20.2,20.2,20.2,20.2,20.2,20.2,15.2,73,,0,0,,,,,3.6,240,,40,18,,,,,2004-06-25T06:58:51,2004-06-25T20:08:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,26/06/2004,19.7,19.7,19.7,19.7,19.7,19.7,16.7,82.8,,0,0,,,,,3.6,30,,40,20,,,,,2004-06-26T06:59:06,2004-06-26T20:08:20,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,27/06/2004,,,,,,,,,,,0,,,,,0,,,,,,,,,2004-06-27T06:59:23,2004-06-27T20:08:28,0.34,,,,
Ciudad de Oaxaca,28/06/2004,25.4,25.4,25.4,25.4,25.4,25.4,15.4,53.9,,0,0,,,,,3.6,270,,10,20,,,,,2004-06-28T06:59:39,2004-06-28T20:08:36,0.37,Clear,Clear conditions throughout the day.,clear-day,76773099999
Ciudad de Oaxaca,29/06/2004,28.4,20.1,24.8,29.5,20.1,25.2,17.1,62.6,,0,0,,,,,10.8,45.7,,63.3,20,,,,,2004-06-29T06:59:56,2004-06-29T20:08:42,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,30/06/2004,27.7,21.4,25.6,28.4,21.4,26,16.9,59.5,,0,0,,,,,18,5.4,,53.3,20,,,,,2004-06-30T07:00:13,2004-06-30T20:08:48,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,01/06/2005,30.7,20.9,26.4,30,20.9,26.2,14.5,49.4,,0,0,,,,,3.6,340,,30,14.7,,,,,2005-06-01T06:55:52,2005-06-01T20:01:32,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,02/06/2005,29.9,21.7,26.8,29.3,21.7,26.5,14.3,48,,0,0,,,,,3.6,42.7,,33.3,14.7,,,,,2005-06-02T06:55:50,2005-06-02T20:01:53,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,03/06/2005,29.2,22.2,25.7,28.7,22.2,25.5,13,46,,0,0,,,,,3.6,165,,15,14,,,,,2005-06-03T06:55:49,2005-06-03T20:02:14,0.89,Clear,Clear conditions throughout the day.,clear-day,76773099999
Ciudad de Oaxaca,04/06/2005,32.7,29.2,31,32.4,29.2,30.8,15.7,39.9,,0,0,,,,,7.2,223.4,,35,16,,,,,2005-06-04T06:55:49,2005-06-04T20:02:34,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,05/06/2005,33.4,22.9,28.7,32.4,22.9,28.3,14.6,44,,0,0,,,,,7.2,251.9,,20,13.3,,,,,2005-06-05T06:55:50,2005-06-05T20:02:54,0.96,Clear,Partly cloudy throughout the day.,clear-day,76773099999
Ciudad de Oaxaca,06/06/2005,30.4,23.4,28,30.5,23.4,27.7,15.1,47.1,,0,0,,,,,14.4,243.1,,26.7,13.3,,,,,2005-06-06T06:55:51,2005-06-06T20:03:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,07/06/2005,29.4,22.9,26.2,28.8,22.9,25.9,14.1,48.5,,0,0,,,,,3.6,345,,5,13,,,,,2005-06-07T06:55:54,2005-06-07T20:03:34,0.03,Clear,Clear conditions throughout the day.,clear-day,76773099999
Ciudad de Oaxaca,08/06/2005,32.2,22.2,27.2,31,22.2,26.6,13.1,44,,0,0,,,,,14.4,35.6,,20,14,,,,,2005-06-08T06:55:57,2005-06-08T20:03:53,0.06,Clear,Partly cloudy throughout the day.,clear-day,76773099999
Ciudad de Oaxaca,09/06/2005,,,,,,,,,,,0,,,,,0,,,,,,,,,2005-06-09T06:56:01,2005-06-09T20:04:12,0.09,,,,
Ciudad de Oaxaca,10/06/2005,32.4,21.9,28,31.4,21.9,27.5,13.8,43.4,,0,0,,,,,7.2,246.2,,20,12,,,,,2005-06-10T06:56:06,2005-06-10T20:04:31,0.12,Clear,Partly cloudy throughout the day.,clear-day,76773099999
Ciudad de Oaxaca,11/06/2005,33.1,22.4,28.1,32.2,22.4,27.8,14.5,45.1,,0,0,,,,,7.2,309.2,,23.3,10,,,,,2005-06-11T06:56:12,2005-06-11T20:04:49,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,12/06/2005,34.2,24.2,29.7,32.6,24.2,28.9,13.7,40.9,,0,0,,,,,7.2,326.9,,16.7,14,,,,,2005-06-12T06:56:18,2005-06-12T20:05:07,0.19,Clear,Clear conditions throughout the day.,clear-day,76773099999
Ciudad de Oaxaca,13/06/2005,31.2,27.7,29.5,30.9,27.3,29.1,13.9,38.6,,0,0,,,,,7.2,289.1,,55,16,,,,,2005-06-13T06:56:26,2005-06-13T20:05:24,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,14/06/2005,33.1,21.6,27.4,31.2,21.6,26.4,12.3,45.3,,0,0,,,,,7.2,279.9,,35,14,,,,,2005-06-14T06:56:34,2005-06-14T20:05:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,15/06/2005,26.9,26.7,26.8,26.8,26.7,26.8,12.6,41.3,,0,0,,,,,10.8,50,,95,20,,,,,2005-06-15T06:56:43,2005-06-15T20:05:58,0.29,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
Ciudad de Oaxaca,16/06/2005,25.1,22.4,24.1,25.1,22.4,24.1,15.2,57.7,,0,0,,,,,3.6,185.2,,96.7,20,,,,,2005-06-16T06:56:52,2005-06-16T20:06:14,0.32,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
Ciudad de Oaxaca,17/06/2005,29.1,21.7,26.5,28.4,21.7,26.1,13.1,44.8,,0,0,,,,,3.6,259.1,,70,19.3,,,,,2005-06-17T06:57:03,2005-06-17T20:06:29,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,18/06/2005,30.4,22.9,26.7,29.8,22.9,26.4,14.7,49.4,,0,0,,,,,7.2,340.9,,45,20,,,,,2005-06-18T06:57:14,2005-06-18T20:06:44,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,19/06/2005,28.9,28.9,28.9,29.2,29.2,29.2,16.6,47.4,,0,0,,,,,7.2,210,,80,20,,,,,2005-06-19T06:57:25,2005-06-19T20:06:58,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,20/06/2005,27.4,23.7,25.5,27.5,23.7,25.6,14.5,50.6,,0,0,,,,,3.6,285,,65,20,,,,,2005-06-20T06:57:37,2005-06-20T20:07:11,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,21/06/2005,24.7,19.7,22.9,24.7,19.7,22.9,13.6,56.2,,0,0,,,,,7.2,150,,96.7,18.7,,,,,2005-06-21T06:57:50,2005-06-21T20:07:24,0.5,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
Ciudad de Oaxaca,22/06/2005,26.2,20.4,23.6,26.2,20.4,23.6,16,63.7,,0,0,,,,,7.2,249.9,,76.7,15.3,,,,,2005-06-22T06:58:04,2005-06-22T20:07:36,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,23/06/2005,26.9,24.7,25.8,27.1,24.7,25.9,15.2,52.2,,0,0,,,,,7.2,219.9,,85,18,,,,,2005-06-23T06:58:18,2005-06-23T20:07:48,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,24/06/2005,25.1,21.2,23.2,25.1,21.2,23.2,14.4,58.6,,0,0,,,,,3.6,225,,85,20,,,,,2005-06-24T06:58:32,2005-06-24T20:07:59,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,25/06/2005,22.2,22.2,22.2,22.2,22.2,22.2,14.2,60.5,,0,0,,,,,7.2,240,,90,20,,,,,2005-06-25T06:58:47,2005-06-25T20:08:09,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,26/06/2005,22.2,20.2,21.2,22.2,20.2,21.2,13.3,61.1,,0,0,,,,,3.6,315,,100,19,,,,,2005-06-26T06:59:03,2005-06-26T20:08:18,0.66,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
Ciudad de Oaxaca,27/06/2005,27.4,21.7,25.1,27.2,21.7,25,14.2,51.6,,0,0,,,,,10.8,89.8,,73.3,20,,,,,2005-06-27T06:59:19,2005-06-27T20:08:27,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,28/06/2005,,,,,,,,,,,0,,,,,0,,,,,,,,,2005-06-28T06:59:35,2005-06-28T20:08:34,0.75,,,,
Ciudad de Oaxaca,29/06/2005,28.2,28.2,28.2,27.9,27.9,27.9,14.1,42.1,,0,0,,,,,7.2,70,,80,20,,,,,2005-06-29T06:59:52,2005-06-29T20:08:41,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
Ciudad de Oaxaca,30/06/2005,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2005-06-30T07:00:10,2005-06-30T20:08:47,0.8,,,,
Ciudad de Oaxaca,01/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-01T06:55:52,2006-06-01T20:01:26,0.18,,,,
Ciudad de Oaxaca,02/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-02T06:55:50,2006-06-02T20:01:47,0.21,,,,
Ciudad de Oaxaca,03/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-03T06:55:49,2006-06-03T20:02:08,0.25,,,,
Ciudad de Oaxaca,04/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-04T06:55:48,2006-06-04T20:02:29,0.27,,,,
Ciudad de Oaxaca,05/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-05T06:55:49,2006-06-05T20:02:49,0.31,,,,
Ciudad de Oaxaca,06/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-06T06:55:50,2006-06-06T20:03:09,0.34,,,,
Ciudad de Oaxaca,07/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-07T06:55:52,2006-06-07T20:03:29,0.37,,,,
Ciudad de Oaxaca,08/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-08T06:55:55,2006-06-08T20:03:48,0.4,,,,
Ciudad de Oaxaca,09/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-09T06:55:59,2006-06-09T20:04:07,0.43,,,,
Ciudad de Oaxaca,10/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-10T06:56:04,2006-06-10T20:04:26,0.47,,,,
Ciudad de Oaxaca,11/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-11T06:56:10,2006-06-11T20:04:44,0.5,,,,
Ciudad de Oaxaca,12/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-12T06:56:16,2006-06-12T20:05:02,0.53,,,,
Ciudad de Oaxaca,13/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-13T06:56:23,2006-06-13T20:05:20,0.57,,,,
Ciudad de Oaxaca,14/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-14T06:56:31,2006-06-14T20:05:37,0.61,,,,
Ciudad de Oaxaca,15/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-15T06:56:40,2006-06-15T20:05:53,0.64,,,,
Ciudad de Oaxaca,16/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-16T06:56:49,2006-06-16T20:06:09,0.68,,,,
Ciudad de Oaxaca,17/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-17T06:56:59,2006-06-17T20:06:25,0.71,,,,
Ciudad de Oaxaca,18/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-18T06:57:10,2006-06-18T20:06:40,0.75,,,,
Ciudad de Oaxaca,19/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-19T06:57:22,2006-06-19T20:06:54,0.79,,,,
Ciudad de Oaxaca,20/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-20T06:57:34,2006-06-20T20:07:07,0.82,,,,
Ciudad de Oaxaca,21/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-21T06:57:47,2006-06-21T20:07:21,0.86,,,,
Ciudad de Oaxaca,22/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-22T06:58:00,2006-06-22T20:07:33,0.89,,,,
Ciudad de Oaxaca,23/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-23T06:58:14,2006-06-23T20:07:45,0.93,,,,
Ciudad de Oaxaca,24/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-24T06:58:28,2006-06-24T20:07:56,0.97,,,,
Ciudad de Oaxaca,25/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-25T06:58:43,2006-06-25T20:08:06,0,,,,
Ciudad de Oaxaca,26/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-26T06:58:59,2006-06-26T20:08:15,0.03,,,,
Ciudad de Oaxaca,27/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-27T06:59:14,2006-06-27T20:08:24,0.07,,,,
Ciudad de Oaxaca,28/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-28T06:59:31,2006-06-28T20:08:32,0.1,,,,
Ciudad de Oaxaca,29/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-29T06:59:48,2006-06-29T20:08:39,0.13,,,,
Ciudad de Oaxaca,30/06/2006,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2006-06-30T07:00:05,2006-06-30T20:08:45,0.16,,,,
Ciudad de Oaxaca,01/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-01T06:55:53,2007-06-01T20:01:22,0.52,,,,
Ciudad de Oaxaca,02/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-02T06:55:51,2007-06-02T20:01:43,0.56,,,,
Ciudad de Oaxaca,03/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-03T06:55:49,2007-06-03T20:02:03,0.59,,,,
Ciudad de Oaxaca,04/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-04T06:55:49,2007-06-04T20:02:24,0.63,,,,
Ciudad de Oaxaca,05/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-05T06:55:49,2007-06-05T20:02:44,0.67,,,,
Ciudad de Oaxaca,06/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-06T06:55:50,2007-06-06T20:03:04,0.7,,,,
Ciudad de Oaxaca,07/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-07T06:55:52,2007-06-07T20:03:24,0.74,,,,
Ciudad de Oaxaca,08/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-08T06:55:55,2007-06-08T20:03:44,0.75,,,,
Ciudad de Oaxaca,09/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-09T06:55:59,2007-06-09T20:04:03,0.81,,,,
Ciudad de Oaxaca,10/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-10T06:56:03,2007-06-10T20:04:22,0.84,,,,
Ciudad de Oaxaca,11/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-11T06:56:09,2007-06-11T20:04:40,0.88,,,,
Ciudad de Oaxaca,12/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-12T06:56:15,2007-06-12T20:04:58,0.91,,,,
Ciudad de Oaxaca,13/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-13T06:56:22,2007-06-13T20:05:16,0.95,,,,
Ciudad de Oaxaca,14/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-14T06:56:30,2007-06-14T20:05:33,0,,,,
Ciudad de Oaxaca,15/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-15T06:56:38,2007-06-15T20:05:50,0.02,,,,
Ciudad de Oaxaca,16/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-16T06:56:47,2007-06-16T20:06:06,0.05,,,,
Ciudad de Oaxaca,17/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-17T06:56:57,2007-06-17T20:06:21,0.08,,,,
Ciudad de Oaxaca,18/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-18T06:57:08,2007-06-18T20:06:36,0.12,,,,
Ciudad de Oaxaca,19/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-19T06:57:19,2007-06-19T20:06:51,0.15,,,,
Ciudad de Oaxaca,20/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-20T06:57:31,2007-06-20T20:07:05,0.18,,,,
Ciudad de Oaxaca,21/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-21T06:57:44,2007-06-21T20:07:18,0.21,,,,
Ciudad de Oaxaca,22/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-22T06:57:57,2007-06-22T20:07:30,0.25,,,,
Ciudad de Oaxaca,23/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-23T06:58:11,2007-06-23T20:07:42,0.28,,,,
Ciudad de Oaxaca,24/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-24T06:58:25,2007-06-24T20:07:53,0.31,,,,
Ciudad de Oaxaca,25/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-25T06:58:40,2007-06-25T20:08:04,0.34,,,,
Ciudad de Oaxaca,26/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-26T06:58:55,2007-06-26T20:08:13,0.37,,,,
Ciudad de Oaxaca,27/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-27T06:59:11,2007-06-27T20:08:22,0.41,,,,
Ciudad de Oaxaca,28/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-28T06:59:27,2007-06-28T20:08:30,0.44,,,,
Ciudad de Oaxaca,29/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-29T06:59:44,2007-06-29T20:08:38,0.47,,,,
Ciudad de Oaxaca,30/06/2007,0,0,,0,0,,,,,,0,,,,,,,,,,,,,,2007-06-30T07:00:01,2007-06-30T20:08:44,0.5,,,,
